activity_id,date,intensity,rolling%,Comment,,,,,
8,2014-08-01 05:48:17,,0.92,,,,,,
8,2014-08-01 05:48:28,,0.92,,,,,,
8,2014-08-01 05:48:38,,0.92,,,,,,
8,2014-08-01 05:48:48,,0.926666666666667,,,,,,
8,2014-08-01 05:48:59,,0.926666666666667,,,,,,
8,2014-08-01 05:49:09,,0.926666666666667,,,,,,
8,2014-08-01 05:49:19,,0.926666666666667,,,,,,
8,2014-08-01 05:49:30,,0.926666666666667,,,,,,
8,2014-08-01 05:49:40,,0.926666666666667,,,,,,
8,2014-08-01 05:49:50,,0.926666666666667,,,,,,
8,2014-08-01 05:50:01,,0.926666666666667,,,,,,
8,2014-08-01 05:50:11,,0.926666666666667,,,,,,
8,2014-08-01 05:50:21,,0.926666666666667,,,,,,
8,2014-08-01 05:50:32,,0.926666666666667,,,,,,
8,2014-08-01 05:50:42,,0.926666666666667,,,,,,
8,2014-08-01 05:50:52,,0.926666666666667,,,,,,
8,2014-08-01 05:51:03,,0.926666666666667,,,,,,
8,2014-08-01 05:51:13,,0.926666666666667,,,,,,
8,2014-08-01 05:51:23,,0.926666666666667,,,,,,
8,2014-08-01 05:51:34,,0.926666666666667,,,,,,
8,2014-08-01 05:51:44,,0.926666666666667,,,,,,
8,2014-08-01 05:51:54,,0.926666666666667,,,,,,
8,2014-08-01 05:52:05,,0.926666666666667,,,,,,
8,2014-08-01 05:52:15,,0.926666666666667,,,,,,
8,2014-08-01 05:52:25,,0.926666666666667,,,,,,
8,2014-08-01 05:52:36,,0.933333333333333,,,,,,
8,2014-08-01 05:52:46,,0.94,,,,,,
8,2014-08-01 05:52:56,,0.94,,,,,,
8,2014-08-01 05:53:07,,0.94,,,,,,
8,2014-08-01 05:53:17,,0.94,,,,,,
8,2014-08-01 05:53:27,,0.94,,,,,,
8,2014-08-01 05:53:38,,0.94,,,,,,
8,2014-08-01 05:53:48,,0.94,,,,,,
8,2014-08-01 05:53:58,,0.94,,,,,,
8,2014-08-01 05:54:09,,0.94,,,,,,
8,2014-08-01 05:54:19,,0.94,,,,,,
8,2014-08-01 05:54:29,,0.94,,,,,,
8,2014-08-01 05:54:40,,0.94,,,,,,
8,2014-08-01 05:54:50,,0.94,,,,,,
8,2014-08-01 05:55:00,,0.94,,,,,,
8,2014-08-01 05:55:11,,0.94,,,,,,
8,2014-08-01 05:55:21,,0.94,,,,,,
7,2014-08-01 05:55:31,3,0.933333333333333,,,,,,
7,2014-08-01 05:55:41,3,0.926666666666667,,,,,,
8,2014-08-01 05:55:52,,0.926666666666667,,,,,,
8,2014-08-01 05:56:02,,0.926666666666667,,,,,,
8,2014-08-01 05:56:12,,0.926666666666667,,,,,,
8,2014-08-01 05:56:23,,0.926666666666667,,,,,,
8,2014-08-01 05:56:33,,0.926666666666667,,,,,,
8,2014-08-01 05:56:43,,0.926666666666667,,,,,,
8,2014-08-01 05:56:54,,0.926666666666667,,,,,,
8,2014-08-01 05:57:04,,0.926666666666667,,,,,,
8,2014-08-01 05:57:14,,0.926666666666667,,,,,,
8,2014-08-01 05:57:25,,0.926666666666667,,,,,,
8,2014-08-01 05:57:35,,0.926666666666667,,,,,,
8,2014-08-01 05:57:45,,0.926666666666667,,,,,,
8,2014-08-01 05:57:56,,0.926666666666667,,,,,,
8,2014-08-01 05:58:06,,0.926666666666667,,,,,,
8,2014-08-01 05:58:16,,0.926666666666667,,,,,,
8,2014-08-01 05:58:27,,0.933333333333333,,,,,,
8,2014-08-01 05:58:37,,0.933333333333333,,,,,,
8,2014-08-01 05:58:47,,0.933333333333333,,,,,,
8,2014-08-01 05:58:58,,0.933333333333333,,,,,,
8,2014-08-01 05:59:08,,0.933333333333333,,,,,,
8,2014-08-01 05:59:18,,0.933333333333333,,,,,,
8,2014-08-01 05:59:29,,0.933333333333333,,,,,,
8,2014-08-01 05:59:39,,0.933333333333333,,,,,,
8,2014-08-01 05:59:49,,0.933333333333333,,,,,,
8,2014-08-01 06:00:00,,0.933333333333333,,,,,,
7,2014-08-01 06:00:10,1,0.933333333333333,,,,,,
8,2014-08-01 06:00:20,,0.933333333333333,,,,,,
8,2014-08-01 06:00:31,,0.933333333333333,,,,,,
8,2014-08-01 06:00:41,,0.933333333333333,,,,,,
7,2014-08-01 06:00:51,3,0.926666666666667,,,,,,
7,2014-08-01 06:01:02,3,0.92,,,,,,
8,2014-08-01 06:01:12,1,0.92,,,,,,
8,2014-08-01 06:01:22,,0.926666666666667,,,,,,
8,2014-08-01 06:01:33,,0.933333333333333,,,,,,
8,2014-08-01 06:01:43,,0.933333333333333,,,,,,
8,2014-08-01 06:01:53,,0.933333333333333,,,,,,
8,2014-08-01 06:02:04,,0.933333333333333,,,,,,
8,2014-08-01 06:02:14,,0.933333333333333,,,,,,
8,2014-08-01 06:02:24,,0.933333333333333,,,,,,
8,2014-08-01 06:02:35,,0.933333333333333,,,,,,
8,2014-08-01 06:02:45,,0.933333333333333,,,,,,
8,2014-08-01 06:02:55,,0.933333333333333,,,,,,
8,2014-08-01 06:03:05,,0.933333333333333,,,,,,
8,2014-08-01 06:03:16,,0.933333333333333,,,,,,
8,2014-08-01 06:03:26,,0.933333333333333,,,,,,
8,2014-08-01 06:03:36,,0.933333333333333,,,,,,
8,2014-08-01 06:03:47,,0.94,,,,,,
8,2014-08-01 06:03:57,,0.94,,,,,,
8,2014-08-01 06:04:07,,0.94,,,,,,
8,2014-08-01 06:04:18,,0.94,,,,,,
8,2014-08-01 06:04:28,,0.94,,,,,,
8,2014-08-01 06:04:38,,0.94,,,,,,
8,2014-08-01 06:04:49,,0.94,,,,,,
8,2014-08-01 06:04:59,,0.94,,,,,,
8,2014-08-01 06:05:09,,0.94,,,,,,
8,2014-08-01 06:05:20,,0.94,,,,,,
8,2014-08-01 06:05:30,,0.94,,,,,,
8,2014-08-01 06:05:40,,0.94,,,,,,
8,2014-08-01 06:05:51,,0.94,,,,,,
8,2014-08-01 06:06:01,,0.94,,,,,,
8,2014-08-01 06:06:11,,0.94,,,,,,
8,2014-08-01 06:06:22,,0.94,,,,,,
8,2014-08-01 06:06:32,,0.94,,,,,,
8,2014-08-01 06:06:42,,0.94,,,,,,
8,2014-08-01 06:06:53,,0.94,,,,,,
8,2014-08-01 06:07:03,,0.94,,,,,,
8,2014-08-01 06:07:13,,0.94,,,,,,
8,2014-08-01 06:07:24,,0.94,,,,,,
8,2014-08-01 06:07:34,,0.94,,,,,,
8,2014-08-01 06:07:44,,0.94,,,,,,
8,2014-08-01 06:07:55,,0.94,,,,,,
8,2014-08-01 06:08:05,,0.946666666666667,,,,,,
8,2014-08-01 06:08:15,1,0.946666666666667,,,,,,
7,2014-08-01 06:08:26,2,0.94,,,,,,
8,2014-08-01 06:08:36,,0.94,,,,,,
8,2014-08-01 06:08:46,,0.946666666666667,,,,,,
8,2014-08-01 06:08:57,,0.946666666666667,,,,,,
8,2014-08-01 06:09:07,,0.946666666666667,,,,,,
8,2014-08-01 06:09:17,,0.946666666666667,,,,,,
8,2014-08-01 06:09:28,,0.953333333333333,,,,,,
8,2014-08-01 06:09:38,,0.96,,,,,,
8,2014-08-01 06:09:48,,0.96,,,,,,
8,2014-08-01 06:09:59,,0.96,,,,,,
8,2014-08-01 06:10:09,,0.96,,,,,,
8,2014-08-01 06:10:19,,0.96,,,,,,
8,2014-08-01 06:10:29,,0.96,,,,,,
8,2014-08-01 06:10:40,,0.96,,,,,,
8,2014-08-01 06:10:50,,0.96,,,,,,
8,2014-08-01 06:11:00,1,0.96,,,,,,
8,2014-08-01 06:11:11,1,0.96,,,,,,
8,2014-08-01 06:11:21,,0.96,,,,,,
8,2014-08-01 06:11:31,,0.96,,,,,,
8,2014-08-01 06:11:42,,0.96,,,,,,
8,2014-08-01 06:11:52,,0.96,,,,,,
8,2014-08-01 06:12:02,,0.96,,,,,,
8,2014-08-01 06:12:13,,0.96,,,,,,
8,2014-08-01 06:12:23,,0.96,,,,,,
8,2014-08-01 06:12:33,,0.96,,,,,,
8,2014-08-01 06:12:44,,0.96,,,,,,
8,2014-08-01 06:12:54,,0.96,,,,,,
8,2014-08-01 06:13:04,,0.96,,,,,,
8,2014-08-01 06:13:15,,0.96,,,,,,
8,2014-08-01 06:13:25,,0.96,,,,,,
8,2014-08-01 06:13:35,,0.96,,,,,,
8,2014-08-01 06:13:46,,0.96,,,,,,
8,2014-08-01 06:13:56,,0.96,,,,,,
8,2014-08-01 06:14:06,,0.96,,,,,,
8,2014-08-01 06:14:17,,0.96,,,,,,
8,2014-08-01 06:14:27,,0.96,,,,,,
8,2014-08-01 06:14:37,,0.96,,,,,,
8,2014-08-01 06:14:48,,0.96,,,,,,
8,2014-08-01 06:14:58,1,0.96,,,,,,
7,2014-08-01 06:15:08,2,0.953333333333333,,,,,,
8,2014-08-01 06:15:19,,0.953333333333333,,,,,,
8,2014-08-01 06:15:29,,0.953333333333333,,,,,,
8,2014-08-01 06:15:39,,0.953333333333333,,,,,,
8,2014-08-01 06:15:50,1,0.953333333333333,,,,,,
8,2014-08-01 06:16:00,2,0.953333333333333,,,,,,
8,2014-08-01 06:16:10,,0.953333333333333,,,,,,
8,2014-08-01 06:16:21,,0.953333333333333,,,,,,
8,2014-08-01 06:16:31,,0.953333333333333,,,,,,
8,2014-08-01 06:16:41,,0.953333333333333,,,,,,
8,2014-08-01 06:16:52,,0.953333333333333,,,,,,
8,2014-08-01 06:17:02,,0.953333333333333,,,,,,
8,2014-08-01 06:17:12,,0.953333333333333,,,,,,
8,2014-08-01 06:17:23,,0.953333333333333,,,,,,
8,2014-08-01 06:17:33,,0.953333333333333,,,,,,
8,2014-08-01 06:17:43,,0.953333333333333,,,,,,
8,2014-08-01 06:17:53,,0.953333333333333,,,,,,
8,2014-08-01 06:18:04,,0.953333333333333,,,,,,
8,2014-08-01 06:18:14,,0.953333333333333,,,,,,
8,2014-08-01 06:18:24,,0.953333333333333,,,,,,
8,2014-08-01 06:18:35,,0.953333333333333,,,,,,
8,2014-08-01 06:18:45,,0.953333333333333,,,,,,
8,2014-08-01 06:18:55,,0.953333333333333,,,,,,
8,2014-08-01 06:19:06,,0.953333333333333,,,,,,
8,2014-08-01 06:19:16,,0.953333333333333,,,,,,
8,2014-08-01 06:19:26,,0.953333333333333,,,,,,
8,2014-08-01 06:19:37,,0.953333333333333,,,,,,
8,2014-08-01 06:19:47,,0.953333333333333,,,,,,
8,2014-08-01 06:19:57,,0.953333333333333,,,,,,
8,2014-08-01 06:20:08,,0.953333333333333,,,,,,
8,2014-08-01 06:20:18,,0.953333333333333,,,,,,
8,2014-08-01 06:20:28,,0.953333333333333,,,,,,
8,2014-08-01 06:20:39,1,0.953333333333333,,,,,,
8,2014-08-01 06:20:49,,0.953333333333333,,,,,,
8,2014-08-01 06:20:59,,0.953333333333333,,,,,,
8,2014-08-01 06:21:10,1,0.953333333333333,,,,,,
8,2014-08-01 06:21:20,2,0.96,,,,,,
8,2014-08-01 06:21:30,,0.966666666666667,,,,,,
8,2014-08-01 06:21:41,,0.966666666666667,,,,,,
8,2014-08-01 06:21:51,,0.966666666666667,,,,,,
8,2014-08-01 06:22:01,,0.966666666666667,,,,,,
8,2014-08-01 06:22:12,,0.966666666666667,,,,,,
8,2014-08-01 06:22:22,,0.966666666666667,,,,,,
8,2014-08-01 06:22:32,,0.966666666666667,,,,,,
8,2014-08-01 06:22:43,,0.966666666666667,,,,,,
8,2014-08-01 06:22:53,,0.966666666666667,,,,,,
8,2014-08-01 06:23:03,,0.966666666666667,,,,,,
8,2014-08-01 06:23:14,,0.966666666666667,,,,,,
8,2014-08-01 06:23:24,,0.966666666666667,,,,,,
8,2014-08-01 06:23:34,,0.966666666666667,,,,,,
8,2014-08-01 06:23:45,,0.966666666666667,,,,,,
8,2014-08-01 06:23:55,,0.966666666666667,,,,,,
8,2014-08-01 06:24:05,,0.966666666666667,,,,,,
8,2014-08-01 06:24:16,,0.966666666666667,,,,,,
8,2014-08-01 06:24:26,,0.966666666666667,,,,,,
8,2014-08-01 06:24:36,,0.966666666666667,,,,,,
8,2014-08-01 06:24:47,,0.966666666666667,,,,,,
8,2014-08-01 06:24:57,,0.966666666666667,,,,,,
8,2014-08-01 06:25:07,,0.966666666666667,,,,,,
8,2014-08-01 06:25:17,,0.966666666666667,,,,,,
8,2014-08-01 06:25:28,,0.966666666666667,,,,,,
8,2014-08-01 06:25:38,,0.966666666666667,,,,,,
8,2014-08-01 06:25:48,,0.966666666666667,,,,,,
8,2014-08-01 06:25:59,,0.973333333333333,,,,,,
8,2014-08-01 06:26:09,,0.973333333333333,,,,,,
8,2014-08-01 06:26:19,,0.973333333333333,,,,,,
8,2014-08-01 06:26:30,,0.973333333333333,,,,,,
8,2014-08-01 06:26:40,,0.98,,,,,,
8,2014-08-01 06:26:50,,0.986666666666667,,,,,,
8,2014-08-01 06:27:01,,0.986666666666667,,,,,,
8,2014-08-01 06:27:11,,0.986666666666667,,,,,,
8,2014-08-01 06:27:21,,0.986666666666667,,,,,,
8,2014-08-01 06:27:32,,0.986666666666667,,,,,,
8,2014-08-01 06:27:42,,0.986666666666667,,,,,,
8,2014-08-01 06:27:52,,0.986666666666667,,,,,,
8,2014-08-01 06:28:03,,0.986666666666667,,,,,,
8,2014-08-01 06:28:13,,0.986666666666667,,,,,,
8,2014-08-01 06:28:23,,0.986666666666667,,,,,,
8,2014-08-01 06:28:34,,0.986666666666667,,,,,,
8,2014-08-01 06:28:44,,0.986666666666667,,,,,,
8,2014-08-01 06:28:54,,0.986666666666667,,,,,,
8,2014-08-01 06:29:05,,0.986666666666667,,,,,,
7,2014-08-01 06:29:15,1,0.98,,,,,,
8,2014-08-01 06:29:25,1,0.98,,,,,,
8,2014-08-01 06:29:36,,0.98,,,,,,
8,2014-08-01 06:29:46,,0.98,,,,,,
8,2014-08-01 06:29:56,,0.98,,,,,,
8,2014-08-01 06:30:07,,0.98,,,,,,
8,2014-08-01 06:30:17,,0.98,,,,,,
8,2014-08-01 06:30:27,,0.98,,,,,,
8,2014-08-01 06:30:38,,0.98,,,,,,
8,2014-08-01 06:30:48,,0.98,,,,,,
8,2014-08-01 06:30:58,,0.98,,,,,,
7,2014-08-01 06:31:09,1,0.973333333333333,,,,,,
6,2014-08-01 06:31:19,4,0.966666666666667,,,,,,
7,2014-08-01 06:31:29,1,0.96,FINISH OF PERIOD,,,,,
7,2014-08-01 06:31:40,2,0.953333333333333,,,,,,
8,2014-08-01 06:31:50,1,0.953333333333333,,,,,,
8,2014-08-01 06:32:00,1,0.953333333333333,,,,,,
8,2014-08-01 06:32:11,,0.953333333333333,,,,,,
8,2014-08-01 06:32:21,1,0.953333333333333,,,,,,
8,2014-08-01 06:32:31,1,0.953333333333333,,,,,,
7,2014-08-01 06:32:41,3,0.946666666666667,,,,,,
7,2014-08-01 06:32:52,3,0.94,,,,,,
5,2014-08-01 06:33:02,4,0.933333333333333,,,,,,
7,2014-08-01 06:33:12,3,0.926666666666667,,,,,,
7,2014-08-01 06:33:23,3,0.92,,,,,,
6,2014-08-01 06:33:33,3,0.913333333333333,,,,,,
6,2014-08-01 06:33:43,,0.906666666666667,,,,,,
6,2014-08-01 06:33:54,1,0.9,,,,,,
6,2014-08-01 06:34:04,,0.893333333333333,,,,,,
5,2014-08-01 06:34:14,2,0.893333333333333,,,,,,
5,2014-08-01 06:34:25,2,0.886666666666667,,,,,,
5,2014-08-01 06:34:35,1,0.88,,,,,,
6,2014-08-01 06:34:45,,0.873333333333333,,,,,,
6,2014-08-01 06:34:56,,0.866666666666667,,,,,,
6,2014-08-01 06:35:06,,0.86,,,,,,
6,2014-08-01 06:35:16,,0.853333333333333,,,,,,
7,2014-08-01 06:35:27,,0.846666666666667,,,,,,
7,2014-08-01 06:35:37,,0.84,,,,,,
7,2014-08-01 06:35:47,,0.833333333333333,,,,,,
7,2014-08-01 06:35:58,,0.826666666666667,,,,,,
7,2014-08-01 06:36:08,,0.82,,,,,,
7,2014-08-01 06:36:18,,0.813333333333333,,,,,,
7,2014-08-01 06:36:29,,0.806666666666667,,,,,,
7,2014-08-01 06:36:39,,0.8,,,,,,
7,2014-08-01 06:36:49,,0.793333333333333,,,,,,
7,2014-08-01 06:37:00,,0.786666666666667,,,,,,
7,2014-08-01 06:37:10,,0.78,,,,,,
7,2014-08-01 06:37:20,,0.773333333333333,,,,,,
7,2014-08-01 06:37:31,,0.766666666666667,,,,,,
7,2014-08-01 06:37:41,,0.76,,,,,,
7,2014-08-01 06:37:51,,0.753333333333333,,,,,,
7,2014-08-01 06:38:02,,0.746666666666667,,,,,,
7,2014-08-01 06:38:12,,0.74,,,,,,
7,2014-08-01 06:38:22,,0.733333333333333,,,,,,
7,2014-08-01 06:38:33,,0.726666666666667,,,,,,
7,2014-08-01 06:38:43,,0.72,,,,,,
7,2014-08-01 06:38:53,,0.713333333333333,,,,,,
7,2014-08-01 06:39:04,,0.706666666666667,,,,,,
7,2014-08-01 06:39:14,,0.7,,,,,,
7,2014-08-01 06:39:24,,0.693333333333333,,,,,,
7,2014-08-01 06:39:35,,0.686666666666667,,,,,,
7,2014-08-01 06:39:45,,0.68,,,,,,
7,2014-08-01 06:39:55,,0.673333333333333,,,,,,
7,2014-08-01 06:40:05,,0.666666666666667,,,,,,
7,2014-08-01 06:40:16,,0.66,,,,,,
7,2014-08-01 06:40:26,,0.653333333333333,,,,,,
7,2014-08-01 06:40:36,,0.646666666666667,,,,,,
7,2014-08-01 06:40:47,,0.64,,,,,,
7,2014-08-01 06:40:57,,0.64,,,,,,
7,2014-08-01 06:41:07,,0.633333333333333,,,,,,
7,2014-08-01 06:41:18,,0.626666666666667,,,,,,
7,2014-08-01 06:41:28,,0.62,,,,,,
7,2014-08-01 06:41:38,,0.613333333333333,,,,,,
7,2014-08-01 06:41:49,,0.606666666666667,,,,,,
7,2014-08-01 06:41:59,,0.6,,,,,,
7,2014-08-01 06:42:09,,0.593333333333333,,,,,,
7,2014-08-01 06:42:20,,0.586666666666667,,,,,,
7,2014-08-01 06:42:30,,0.58,,,,,,
7,2014-08-01 06:42:40,,0.573333333333333,,,,,,
7,2014-08-01 06:42:51,,0.566666666666667,,,,,,
7,2014-08-01 06:43:01,,0.56,,,,,,
7,2014-08-01 06:43:11,,0.553333333333333,,,,,,
7,2014-08-01 06:43:22,,0.546666666666667,,,,,,
7,2014-08-01 06:43:32,,0.54,,,,,,
7,2014-08-01 06:43:42,,0.533333333333333,,,,,,
7,2014-08-01 06:43:53,,0.526666666666667,,,,,,
7,2014-08-01 06:44:03,,0.52,,,,,,
7,2014-08-01 06:44:13,,0.513333333333333,,,,,,
7,2014-08-01 06:44:24,,0.506666666666667,,,,,,
7,2014-08-01 06:44:34,,0.5,,,,,,
7,2014-08-01 06:44:44,,0.493333333333333,,,,,,
7,2014-08-01 06:44:55,,0.486666666666667,,,,,,
7,2014-08-01 06:45:05,,0.48,,,,,,
7,2014-08-01 06:45:15,,0.473333333333333,,,,,,
6,2014-08-01 06:45:26,,0.466666666666667,,,,,,
1,2014-08-01 06:45:36,1,0.46,,,,,,
1,2014-08-01 06:45:46,,0.453333333333333,,,,,,
6,2014-08-01 06:45:57,,0.446666666666667,,,,,,
6,2014-08-01 06:46:07,1,0.44,,,,,,
6,2014-08-01 06:46:17,,0.433333333333333,,,,,,
6,2014-08-01 06:46:28,,0.426666666666667,,,,,,
1,2014-08-01 06:46:38,1,0.42,,,,,,
1,2014-08-01 06:46:48,,0.413333333333333,,,,,,
6,2014-08-01 06:46:59,,0.406666666666667,,,,,,
7,2014-08-01 06:47:09,,0.4,,,,,,
7,2014-08-01 06:47:19,,0.393333333333333,,,,,,
7,2014-08-01 06:47:30,,0.386666666666667,,,,,,
7,2014-08-01 06:47:50,,0.38,,,,,,
7,2014-08-01 06:47:40,,0.373333333333333,,,,,,
7,2014-08-01 06:48:00,,0.366666666666667,,,,,,
7,2014-08-01 06:48:11,,0.36,,,,,,
7,2014-08-01 06:48:21,,0.353333333333333,,,,,,
6,2014-08-01 06:48:32,,0.346666666666667,,,,,,
7,2014-08-01 06:48:43,,0.34,,,,,,
7,2014-08-01 06:48:53,1,0.333333333333333,,,,,,
7,2014-08-01 06:49:03,1,0.326666666666667,,,,,,
7,2014-08-01 06:49:13,,0.32,,,,,,
7,2014-08-01 06:49:24,1,0.313333333333333,,,,,,
7,2014-08-01 06:49:34,,0.306666666666667,,,,,,
7,2014-08-01 06:49:44,,0.3,,,,,,
7,2014-08-01 06:49:55,,0.293333333333333,,,,,,
7,2014-08-01 06:50:05,,0.286666666666667,,,,,,
7,2014-08-01 06:50:15,1,0.28,,,,,,
7,2014-08-01 06:50:36,1,0.273333333333333,,,,,,
6,2014-08-01 06:50:46,1,0.266666666666667,,,,,,
7,2014-08-01 06:50:25,,0.26,,,,,,
6,2014-08-01 06:50:56,,0.253333333333333,,,,,,
7,2014-08-01 06:51:06,,0.246666666666667,,,,,,
7,2014-08-01 06:51:17,,0.24,,,,,,
7,2014-08-01 06:51:27,1,0.233333333333333,,,,,,
7,2014-08-01 06:51:37,,0.226666666666667,,,,,,
7,2014-08-01 06:51:48,,0.22,,,,,,
7,2014-08-01 06:51:58,,0.213333333333333,,,,,,
7,2014-08-01 06:52:08,,0.206666666666667,,,,,,
7,2014-08-01 06:52:18,,0.2,,,,,,
7,2014-08-01 06:52:29,,0.193333333333333,,,,,,
7,2014-08-01 06:52:39,,0.186666666666667,,,,,,
7,2014-08-01 06:52:49,1,0.18,,,,,,
7,2014-08-01 06:53:00,,0.173333333333333,,,,,,
7,2014-08-01 06:53:10,,0.166666666666667,,,,,,
7,2014-08-01 06:53:20,,0.16,,,,,,
7,2014-08-01 06:53:30,,0.153333333333333,,,,,,
7,2014-08-01 06:53:41,1,0.146666666666667,,,,,,
6,2014-08-01 06:53:51,1,0.14,,,,,,
6,2014-08-01 06:54:01,,0.133333333333333,,,,,,
7,2014-08-01 06:54:11,,0.126666666666667,,,,,,
6,2014-08-01 06:54:22,,0.12,,,,,,
7,2014-08-01 06:54:32,1,0.113333333333333,,,,,,
6,2014-08-01 06:54:42,,0.106666666666667,,,,,,
7,2014-08-01 06:54:53,,0.1,,,,,,
7,2014-08-01 06:55:03,1,0.1,,,,,,
7,2014-08-01 06:55:13,1,0.0933333333333333,,,,,,
6,2014-08-01 06:55:23,1,0.0866666666666667,,,,,,
6,2014-08-01 06:55:34,,0.08,,,,,,
6,2014-08-01 06:55:44,,0.0733333333333333,,,,,,
6,2014-08-01 06:55:54,,0.0666666666666667,,,,,,
7,2014-08-01 06:56:05,,0.06,,,,,,
7,2014-08-01 06:56:15,1,0.0533333333333333,,,,,,
7,2014-08-01 06:56:25,,0.0466666666666667,,,,,,
7,2014-08-01 06:56:35,,0.04,,,,,,
7,2014-08-01 06:56:46,,0.0333333333333333,,,,,,
7,2014-08-01 06:56:56,,0.0333333333333333,,,,,,
7,2014-08-01 06:57:06,,0.0333333333333333,,,,,,
7,2014-08-01 06:57:17,,0.0333333333333333,,,,,,
6,2014-08-01 06:57:27,1,0.0333333333333333,,,,,,
7,2014-08-01 06:57:37,1,0.0266666666666667,,,,,,
7,2014-08-01 06:57:47,1,0.02,,,,,,
7,2014-08-01 06:57:58,,0.0133333333333333,,,,,,
6,2014-08-01 06:58:08,,0.00666666666666667,,,,,,
6,2014-08-01 06:58:18,,0,,,,,,
7,2014-08-01 06:58:28,1,0,,,,,,
7,2014-08-01 06:58:39,3,0,,,,,,
7,2014-08-01 06:58:49,4,0,,,,,,
6,2014-08-01 06:58:59,4,0,,,,,,
7,2014-08-01 06:59:10,3,0,,,,,,
7,2014-08-01 06:59:20,4,0,,,,,,
7,2014-08-01 06:59:30,,0,,,,,,
7,2014-08-01 06:59:40,,0,,,,,,
7,2014-08-01 06:59:51,,0,,,,,,
7,2014-08-01 07:00:01,,0,,,,,,
7,2014-08-01 07:00:11,,0,,,,,,
6,2014-08-01 07:00:22,,0,,,,,,
6,2014-08-01 07:00:32,,0,,,,,,
6,2014-08-01 07:00:42,,0,,,,,,
6,2014-08-01 07:00:52,,0,,,,,,
6,2014-08-01 07:01:03,,0,,,,,,
6,2014-08-01 07:01:13,,0,,,,,,
6,2014-08-01 07:01:23,,0,,,,,,
6,2014-08-01 07:01:33,,0,,,,,,
6,2014-08-01 07:01:44,,0,,,,,,
6,2014-08-01 07:01:54,,0,,,,,,
6,2014-08-01 07:02:04,,0,,,,,,
6,2014-08-01 07:02:15,,0,,,,,,
7,2014-08-01 07:02:25,,0,,,,,,
7,2014-08-01 07:02:35,,0,,,,,,
7,2014-08-01 07:02:45,,0,,,,,,
6,2014-08-01 07:02:56,,0,,,,,,
6,2014-08-01 07:03:06,,0,,,,,,
6,2014-08-01 07:03:16,,0,,,,,,
6,2014-08-01 07:03:27,,0,,,,,,
7,2014-08-01 07:03:37,,0,,,,,,
6,2014-08-01 07:03:47,,0,,,,,,
6,2014-08-01 07:03:57,,0,,,,,,
6,2014-08-01 07:04:08,,0,,,,,,
6,2014-08-01 07:04:18,,0,,,,,,
6,2014-08-01 07:04:28,,0,,,,,,
5,2014-08-01 07:04:39,1,0,,,,,,
5,2014-08-01 07:04:49,1,0,,,,,,
6,2014-08-01 07:04:59,,0,,,,,,
6,2014-08-01 07:05:09,,0,,,,,,
6,2014-08-01 07:05:20,,0,,,,,,
6,2014-08-01 07:05:30,,0,,,,,,
6,2014-08-01 07:05:40,,0,,,,,,
6,2014-08-01 07:05:50,,0,,,,,,
7,2014-08-01 07:06:01,,0,,,,,,
6,2014-08-01 07:06:11,,0,,,,,,
6,2014-08-01 07:06:21,,0,,,,,,
6,2014-08-01 07:06:32,,0,,,,,,
6,2014-08-01 07:06:42,,0,,,,,,
6,2014-08-01 07:06:52,,0,,,,,,
6,2014-08-01 07:07:02,,0,,,,,,
6,2014-08-01 07:07:13,,0,,,,,,
6,2014-08-01 07:07:23,,0,,,,,,
6,2014-08-01 07:07:33,,0,,,,,,
6,2014-08-01 07:07:44,,0,,,,,,
6,2014-08-01 07:07:54,,0,,,,,,
6,2014-08-01 07:08:04,,0,,,,,,
6,2014-08-01 07:08:14,,0,,,,,,
6,2014-08-01 07:08:25,,0,,,,,,
6,2014-08-01 07:08:35,,0,,,,,,
6,2014-08-01 07:08:45,,0,,,,,,
6,2014-08-01 07:08:56,,0,,,,,,
6,2014-08-01 07:09:06,,0,,,,,,
6,2014-08-01 07:09:16,,0,,,,,,
6,2014-08-01 07:09:26,,0,,,,,,
6,2014-08-01 07:09:37,,0,,,,,,
7,2014-08-01 07:09:47,,0,,,,,,
7,2014-08-01 07:09:57,,0,,,,,,
6,2014-08-01 07:10:07,,0,,,,,,
6,2014-08-01 07:10:18,,0,,,,,,
6,2014-08-01 07:10:49,,0,,,,,,
6,2014-08-01 07:10:59,,0,,,,,,
6,2014-08-01 07:10:28,,0,,,,,,
7,2014-08-01 07:10:38,,0,,,,,,
6,2014-08-01 07:11:09,,0,,,,,,
6,2014-08-01 07:11:19,,0,,,,,,
7,2014-08-01 07:11:30,,0,,,,,,
6,2014-08-01 07:11:40,,0,,,,,,
6,2014-08-01 07:11:50,,0,,,,,,
6,2014-08-01 07:12:01,,0,,,,,,
6,2014-08-01 07:12:11,,0,,,,,,
6,2014-08-01 07:12:21,,0,,,,,,
6,2014-08-01 07:12:31,,0,,,,,,
6,2014-08-01 07:12:42,,0,,,,,,
6,2014-08-01 07:12:52,,0,,,,,,
6,2014-08-01 07:13:02,,0,,,,,,
6,2014-08-01 07:13:12,,0,,,,,,
6,2014-08-01 07:13:23,,0,,,,,,
6,2014-08-01 07:13:33,,0,,,,,,
6,2014-08-01 07:13:43,,0,,,,,,
6,2014-08-01 07:13:54,,0,,,,,,
6,2014-08-01 07:14:04,,0,,,,,,
